vehicle_id,title,description,link,image_link,make,model,year,mileage.value,mileage.unit,body_style,exterior_color,state_of_vehicle,price,currency,address,latitude,longitude,offer_type,amount_price,amount_qualifier,fuel_type,transmission,drivetrain
VF3YDF6F5TG027315,Boxer Base · od 1902 PLN/mies.,Peugeot Boxer Base · Rata od 1902 PLN netto/mies. · Leasing B2B · Toruń · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer/vf3ydf6f5tg027315/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YDF6F5TG027315_clean.webp,Peugeot,Boxer,2025,0,KM,Hatchback,Bialy Icy,New, PLN,PLN,"{""addr1"": ""UL. SZOSA BYDGOSKA 52"", ""city"": ""TORUŃ"", ""region"": ""KUJAWSKO-POMORSKIE"", ""country"": ""PL""}",53.0138,18.5984,LEASE,1902 PLN,per month,Diesel,Manual,FWD
VF3YDF6FXTG027570,Boxer Base · od 1897 PLN/mies.,Peugeot Boxer Base · Rata od 1897 PLN netto/mies. · Leasing B2B · Toruń · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer/vf3ydf6fxtg027570/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YDF6FXTG027570_clean.webp,Peugeot,Boxer,2025,0,KM,Hatchback,Bialy Icy,New, PLN,PLN,"{""addr1"": ""UL. SZOSA BYDGOSKA 52"", ""city"": ""TORUŃ"", ""region"": ""KUJAWSKO-POMORSKIE"", ""country"": ""PL""}",53.0138,18.5984,LEASE,1897 PLN,per month,Diesel,Manual,FWD
VF3VPFC31TU414157,Expert Furgon Xl · od 1965 PLN/mies.,Peugeot Expert Furgon Xl · Rata od 1965 PLN netto/mies. · Leasing B2B · KRASNE · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/expert/vf3vpfc31tu414157/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3VPFC31TU414157_clean.webp,Peugeot,Expert,2025,0,KM,Van,Bialy Icy Lakier Bazowy,New,2009 PLN,PLN,"{""addr1"": ""AL. KRAKOWSKA 206"", ""city"": ""KRASNE"", ""region"": ""MAZOWIECKIE"", ""country"": ""PL""}",52.2084,20.9412,LEASE,1965 PLN,per month,Diesel,Automatic,FWD
VF3YBF6F6TG027538,Boxer Base · od 1797 PLN/mies.,Peugeot Boxer Base · Rata od 1797 PLN netto/mies. · Leasing B2B · Toruń · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer/vf3ybf6f6tg027538/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YBF6F6TG027538_clean.webp,Peugeot,Boxer,2025,0,KM,Hatchback,Bialy Icy,New, PLN,PLN,"{""addr1"": ""UL. SZOSA BYDGOSKA 52"", ""city"": ""TORUŃ"", ""region"": ""KUJAWSKO-POMORSKIE"", ""country"": ""PL""}",53.0138,18.5984,LEASE,1797 PLN,per month,Diesel,Manual,FWD
VF3YBF6F8TG027539,Boxer Base · od 1797 PLN/mies.,Peugeot Boxer Base · Rata od 1797 PLN netto/mies. · Leasing B2B · Toruń · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer/vf3ybf6f8tg027539/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YBF6F8TG027539_clean.webp,Peugeot,Boxer,2025,0,KM,Hatchback,Bialy Icy,New, PLN,PLN,"{""addr1"": ""UL. SZOSA BYDGOSKA 52"", ""city"": ""TORUŃ"", ""region"": ""KUJAWSKO-POMORSKIE"", ""country"": ""PL""}",53.0138,18.5984,LEASE,1797 PLN,per month,Diesel,Manual,FWD
VF3VPFC38TZ037149,Expert Furgon Brygadowy Skladany Xl · od 2140 PLN/mies.,Peugeot Expert Furgon Brygadowy Skladany Xl · Rata od 2140 PLN netto/mies. · Leasing B2B · Grębów · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/expert/vf3vpfc38tz037149/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3VPFC38TZ037149_clean.webp,Peugeot,Expert,2025,0,KM,Van,Bialy Icy Lakier Bazowy,New,2188 PLN,PLN,"{""addr1"": ""AL. KRAKOWSKA 206"", ""city"": ""GRĘBÓW"", ""region"": ""MAZOWIECKIE"", ""country"": ""PL""}",52.2084,20.9412,LEASE,2140 PLN,per month,Diesel,Manual,FWD
VF3YDG6F4TG027554,Boxer Base · od 2015 PLN/mies.,Peugeot Boxer Base · Rata od 2015 PLN netto/mies. · Leasing B2B · Bydgoszcz · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer/vf3ydg6f4tg027554/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YDG6F4TG027554_clean.webp,Peugeot,Boxer,2025,0,KM,Hatchback,Szary Lanzarote Thunder,New, PLN,PLN,"{""addr1"": ""UL. FORDOŃSKA 353"", ""city"": ""BYDGOSZCZ"", ""region"": ""KUJAWSKO-POMORSKIE"", ""country"": ""PL""}",53.1235,18.0084,LEASE,2015 PLN,per month,Diesel,Manual,FWD
VF3YDG6F3TG027528,Boxer Base · od 2015 PLN/mies.,Peugeot Boxer Base · Rata od 2015 PLN netto/mies. · Leasing B2B · Bydgoszcz · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer/vf3ydg6f3tg027528/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YDG6F3TG027528_clean.webp,Peugeot,Boxer,2025,0,KM,Hatchback,Bialy Icy,New, PLN,PLN,"{""addr1"": ""UL. FORDOŃSKA 353"", ""city"": ""BYDGOSZCZ"", ""region"": ""KUJAWSKO-POMORSKIE"", ""country"": ""PL""}",53.1235,18.0084,LEASE,2015 PLN,per month,Diesel,Manual,FWD
VF3VPFC33TZ037138,Expert Furgon Brygadowy Skladany Xl · od 2099 PLN/mies.,Peugeot Expert Furgon Brygadowy Skladany Xl · Rata od 2099 PLN netto/mies. · Leasing B2B · Katowice · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/expert/vf3vpfc33tz037138/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3VPFC33TZ037138_clean.webp,Peugeot,Expert,2025,0,KM,Van,Bialy Icy Lakier Bazowy,New,2147 PLN,PLN,"{""addr1"": ""AL. ROŹDZIEŃSKIEGO 170"", ""city"": ""KATOWICE"", ""region"": ""ŚLĄSKIE"", ""country"": ""PL""}",50.2649,19.0238,LEASE,2099 PLN,per month,Diesel,Manual,FWD
VF3YDF6F6TG027565,Boxer Base · od 1949 PLN/mies.,Peugeot Boxer Base · Rata od 1949 PLN netto/mies. · Leasing B2B · Płock · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer/vf3ydf6f6tg027565/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YDF6F6TG027565_clean.jpg,Peugeot,Boxer,2025,0,KM,Hatchback,Bialy Icy,New, PLN,PLN,"{""addr1"": ""UL. OTOLIŃSKA 25"", ""city"": ""PŁOCK"", ""region"": ""MAZOWIECKIE"", ""country"": ""PL""}",52.5468,19.7064,LEASE,1949 PLN,per month,Diesel,Manual,FWD
VF3YDF6F9TG027544,Boxer Base · od 1930 PLN/mies.,Peugeot Boxer Base · Rata od 1930 PLN netto/mies. · Leasing B2B · Bydgoszcz · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer/vf3ydf6f9tg027544/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YDF6F9TG027544_clean.webp,Peugeot,Boxer,2025,0,KM,Hatchback,Bialy Icy,New, PLN,PLN,"{""addr1"": ""UL. FORDOŃSKA 353"", ""city"": ""BYDGOSZCZ"", ""region"": ""KUJAWSKO-POMORSKIE"", ""country"": ""PL""}",53.1235,18.0084,LEASE,1930 PLN,per month,Diesel,Manual,FWD
VF3YDF6F9TG027527,Boxer Base · od 1930 PLN/mies.,Peugeot Boxer Base · Rata od 1930 PLN netto/mies. · Leasing B2B · Bydgoszcz · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer/vf3ydf6f9tg027527/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YDF6F9TG027527_clean.webp,Peugeot,Boxer,2025,0,KM,Hatchback,Szary Lanzarote Thunder,New, PLN,PLN,"{""addr1"": ""UL. FORDOŃSKA 353"", ""city"": ""BYDGOSZCZ"", ""region"": ""KUJAWSKO-POMORSKIE"", ""country"": ""PL""}",53.1235,18.0084,LEASE,1930 PLN,per month,Diesel,Manual,FWD
